keys,en,cs,da,de,es,fi,fr,hu,id,it,nl,no,pl,pt,ro,sk,sv,tr,vi
Text/dc/text,We need someone on the inside at Spud Customs to ensure our operatives can cross the border for the mission.,"Potřebujeme někoho zevnitř v Celní správě Spudu, kdo zajistí, že naši operativci budou moci překročit hranici pro tuto misi.","Vi har brug for nogen på indersiden af Spud Toldvæsen for at sikre, at vores operatører kan krydse grænsen til missionen.","Wir brauchen jemanden im Inneren des Spud-Zolls, um sicherzustellen, dass unsere Einsatzkräfte für die Mission die Grenze überqueren können.",Necesitamos a alguien en el interior de la Aduana de Spud para asegurar que nuestros operativos puedan cruzar la frontera para la misión.,"Tarvitsemme jonkun Spud Tullissa varmistamaan, että operatiivimme voivat ylittää rajan tehtävää varten.",Nous avons besoin de quelqu'un à l'intérieur des Douanes de Spud pour s'assurer que nos agents puissent traverser la frontière pour la mission.,"Szükségünk van valakire a Spud Vámhivatal belsejében, aki biztosítja, hogy embereink átléphessék a határt a küldetéshez.",Kami membutuhkan seseorang di dalam Bea Cukai Spud untuk memastikan operatif kami dapat menyeberangi perbatasan untuk misi ini.,Abbiamo bisogno di qualcuno all'interno della Dogana di Spud per garantire che i nostri operativi possano attraversare il confine per la missione.,We hebben iemand nodig binnen de Spud Douane om ervoor te zorgen dat onze operatives de grens kunnen oversteken voor de missie.,Vi trenger noen på innsiden av Spud Tollvesen for å sikre at våre operative kan krysse grensen for oppdraget.,"Potrzebujemy kogoś wewnątrz Urzędu Celnego Spud, aby zapewnić, że nasi operatorzy będą mogli przekroczyć granicę dla misji.",Precisamos de alguém dentro da Alfândega de Spud para garantir que nossos operativos possam cruzar a fronteira para a missão.,Avem nevoie de cineva din interiorul Vămii Spud pentru a ne asigura că operativii noștri pot traversa granița pentru misiune.,"Potrebujeme niekoho vo vnútri Spud Colnej správy, aby sa uistil, že naši operatívci môžu prekročiť hranicu pre misiu.",Vi behöver någon på insidan av Spud Tullverket för att säkerställa att våra operatörer kan korsa gränsen för uppdraget.,Operatiflerimizin görev için sınırı geçebilmesini sağlamak için Spud Gümrük içinde birine ihtiyacımız var.,Chúng ta cần một người ở bên trong Hải quan Spud để đảm bảo các đặc vụ của chúng ta có thể vượt qua biên giới cho nhiệm vụ.
Text/dd/text,Can we count on you to be that person?,"Můžeme počítat s tím, že budete tou osobou?","Kan vi regne med, at du er den person?","Können wir auf dich zählen, diese Person zu sein?",¿Podemos contar contigo para ser esa persona?,"Voimmeko luottaa siihen, että sinä olet se henkilö?",Pouvons-nous compter sur vous pour être cette personne ?,"Rád számíthatunk, hogy te leszel ez a személy?",Bisakah kami mengandalkan Anda untuk menjadi orang itu?,Possiamo contare su di te per essere quella persona?,Kunnen we op jou rekenen om die persoon te zijn?,Kan vi regne med at du er den personen?,"Czy możemy liczyć, że będziesz tą osobą?",Podemos contar com você para ser essa pessoa?,Putem conta pe tine să fii acea persoană?,"Môžeme počítať s tým, že ty budeš tou osobou?",Kan vi räkna med att du är den personen?,O kişi olman için sana güvenebilir miyiz?,Chúng tôi có thể trông cậy vào bạn để là người đó không?
Choice/de/text,"""I'll do whatever it takes to expose the truth.""","Udělám cokoli, co bude potřeba, abych odhalil pravdu.",Jeg vil gøre hvad som helst for at afsløre sandheden.,"Ich werde alles tun, was nötig ist, um die Wahrheit aufzudecken.",Haré lo que sea necesario para exponer la verdad.,Teen mitä tahansa paljastaakseni totuuden.,Je ferai tout ce qu'il faut pour exposer la vérité.,"Megteszek bármit, ami szükséges, hogy leleplezzem az igazságot.",Saya akan melakukan apa pun yang diperlukan untuk mengungkap kebenaran.,Farò qualsiasi cosa sia necessaria per esporre la verità.,Ik zal alles doen wat nodig is om de waarheid aan het licht te brengen.,Jeg vil gjøre hva som helst for å avsløre sannheten.,"Zrobię wszystko, co potrzeba, aby ujawnić prawdę.",Farei o que for necessário para expor a verdade.,Voi face tot ce este necesar pentru a dezvălui adevărul.,"Urobím čokoľvek, čo bude potrebné na odhalenie pravdy.",Jag gör vad som krävs för att avslöja sanningen.,Gerçeği ortaya çıkarmak için ne gerekiyorsa yaparım.,Tôi sẽ làm bất cứ điều gì cần thiết để phơi bày sự thật.
Choice/df/text,"""It sounds dangerous. What if we get caught?""",Zní to nebezpečně. Co když nás chytí?,Det lyder farligt. Hvad hvis vi bliver fanget?,"Es klingt gefährlich. Was, wenn wir erwischt werden?",Suena peligroso. ¿Y si nos atrapan?,Kuulostaa vaaralliselta. Entä jos jäämme kiinni?,Ça semble dangereux. Et si nous sommes pris ?,"Veszélyesnek hangzik. Mi lesz, ha elkapnak minket?",Kedengarannya berbahaya. Bagaimana jika kita tertangkap?,Sembra pericoloso. E se venissimo catturati?,Het klinkt gevaarlijk. Wat als we gepakt worden?,Det høres farlig ut. Hva om vi blir tatt?,"Brzmi niebezpiecznie. A co, jeśli nas złapią?",Parece perigoso. E se formos pegos?,Sună periculos. Dar dacă suntem prinși?,Znie to nebezpečne. Čo ak nás chytia?,Det låter farligt. Tänk om vi blir fångade?,Tehlikeli görünüyor. Ya yakalanırsak?,Nghe có vẻ nguy hiểm. Nếu chúng ta bị bắt thì sao?
Choice/e0/text,"""Is there another way that doesn't put so many at risk?""","Existuje jiný způsob, který by neohrozil tolik lidí?","Er der en anden måde, der ikke sætter så mange i risiko?","Gibt es einen anderen Weg, der nicht so viele in Gefahr bringt?",¿Hay otra manera que no ponga a tantos en riesgo?,"Onko olemassa toinen tapa, joka ei aseta niin monia vaaraan?",Y a-t-il une autre façon qui ne mette pas autant de personnes en danger ?,"Van más mód, ami nem tesz veszélybe annyi embert?",Apakah ada cara lain yang tidak membahayakan begitu banyak orang?,C'è un altro modo che non metta tanti a rischio?,Is er een andere manier die niet zoveel mensen in gevaar brengt?,Finnes det en annen måte som ikke setter så mange i fare?,"Czy istnieje inny sposób, który nie naraża tak wielu osób?",Existe outra maneira que não coloque tantos em risco?,Există o altă cale care să nu pună atât de mulți în pericol?,"Existuje iný spôsob, ktorý by neohrozil toľko ľudí?",Finns det något annat sätt som inte utsätter så många för risk?,Bu kadar çok kişiyi riske atmayan başka bir yol var mı?,Có cách nào khác không đặt quá nhiều người vào rủi ro không?
Text/e1/text,Sasha's face lights up with hope. Thank you. [color=CHARTREUSE]Your courage will save countless lives.[/color],Sašina tvář se rozzáří nadějí. Děkuji. [color=CHARTREUSE]Vaše odvaha zachrání nespočet životů.[/color],Sashas ansigt lyser op med håb. Tak. [color=CHARTREUSE]Dit mod vil redde utallige liv.[/color],Sashas Gesicht leuchtet vor Hoffnung. Danke. [color=CHARTREUSE]Dein Mut wird unzählige Leben retten.[/color],El rostro de Sasha se ilumina con esperanza. Gracias. [color=CHARTREUSE]Tu valentía salvará innumerables vidas.[/color],Sashan kasvot kirkastuvat toivosta. Kiitos. [color=CHARTREUSE]Rohkeutesi pelastaa lukemattomia henkiä.[/color],Le visage de Sasha s'illumine d'espoir. Merci. [color=CHARTREUSE]Votre courage sauvera d'innombrables vies.[/color],Sasha arca felragyog a reménytől. Köszönöm. [color=CHARTREUSE]A bátorságod számtalan életet fog megmenteni.[/color],Wajah Sasha bersinar dengan harapan. Terima kasih. [color=CHARTREUSE]Keberanian Anda akan menyelamatkan banyak nyawa.[/color],Il volto di Sasha si illumina di speranza. Grazie. [color=CHARTREUSE]Il tuo coraggio salverà innumerevoli vite.[/color],Sasha's gezicht licht op met hoop. Dank je. [color=CHARTREUSE]Je moed zal talloze levens redden.[/color],Sashas ansikt lyser opp med håp. Takk. [color=CHARTREUSE]Ditt mot vil redde utallige liv.[/color],Twarz Sashy rozjaśnia się nadzieją. Dziękuję. [color=CHARTREUSE]Twoja odwaga uratuje niezliczone życia.[/color],O rosto de Sasha se ilumina de esperança. Obrigada. [color=CHARTREUSE]Sua coragem salvará inúmeras vidas.[/color],Fața Sashei se luminează de speranță. Mulțumesc. [color=CHARTREUSE]Curajul tău va salva nenumărate vieți.[/color],Sašina tvár sa rozžiari nádejou. Ďakujem. [color=CHARTREUSE]Tvoja odvaha zachráni nespočetné životy.[/color],Sashas ansikte lyser upp av hopp. Tack. [color=CHARTREUSE]Ditt mod kommer att rädda otaliga liv.[/color],Sasha'nın yüzü umutla aydınlanır. Teşekkürler. [color=CHARTREUSE]Cesaretin sayısız hayat kurtaracak.[/color],Khuôn mặt của Sasha rạng rỡ với hy vọng. Cảm ơn bạn. [color=CHARTREUSE]Lòng can đảm của bạn sẽ cứu vô số sinh mạng.[/color]
Text/e2/text,"She squeezes your hand. When this is all over, [color=CHARTREUSE]you'll be remembered as a hero of the revolution.[/color]","Stiskne vám ruku. Až tohle všechno skončí, [color=CHARTREUSE]budete pamatován jako hrdina revoluce.[/color]","Hun klemmer din hånd. Når alt dette er overstået, [color=CHARTREUSE]vil du blive husket som en helt i revolutionen.[/color]","Sie drückt deine Hand. Wenn das alles vorbei ist, [color=CHARTREUSE]wirst du als Held der Revolution in Erinnerung bleiben.[/color]","Ella aprieta tu mano. Cuando todo esto termine, [color=CHARTREUSE]serás recordado como un héroe de la revolución.[/color]","Hän puristaa kättäsi. Kun tämä kaikki on ohi, [color=CHARTREUSE]sinut muistetaan vallankumouksen sankarina.[/color]","Elle vous serre la main. Quand tout cela sera terminé, [color=CHARTREUSE]vous serez considéré comme un héros de la révolution.[/color]","Megszorítja a kezed. Amikor ennek mind vége, [color=CHARTREUSE]a forradalom hőseként fognak emlékezni rád.[/color]","Dia meremas tangan Anda. Ketika semua ini berakhir, [color=CHARTREUSE]Anda akan diingat sebagai pahlawan revolusi.[/color]","Ti stringe la mano. Quando tutto questo sarà finito, [color=CHARTREUSE]sarai ricordato come un eroe della rivoluzione.[/color]","Ze knijpt in je hand. Als dit allemaal voorbij is, [color=CHARTREUSE]zul je herinnerd worden als een held van de revolutie.[/color]","Hun klemmer hånden din. Når alt dette er over, [color=CHARTREUSE]vil du bli husket som en helt av revolusjonen.[/color]","Ściska twoją dłoń. Kiedy to wszystko się skończy, [color=CHARTREUSE]będziesz zapamiętany jako bohater rewolucji.[/color]","Ela aperta sua mão. Quando tudo isso acabar, [color=CHARTREUSE]você será lembrado como um herói da revolução.[/color]","Îți strânge mâna. Când totul se va termina, [color=CHARTREUSE]vei fi ținut minte ca un erou al revoluției.[/color]","Stlačí ti ruku. Keď sa toto všetko skončí, [color=CHARTREUSE]budeš zapamätaný ako hrdina revolúcie.[/color]","Hon kramar din hand. När allt detta är över, [color=CHARTREUSE]kommer du att bli ihågkommen som en hjälte i revolutionen.[/color]","Elini sıkar. Tüm bunlar bittiğinde, [color=CHARTREUSE]devrimin kahramanı olarak hatırlanacaksın.[/color]","Cô ấy nắm chặt tay bạn. Khi tất cả này kết thúc, [color=CHARTREUSE]bạn sẽ được nhớ đến như một anh hùng của cuộc cách mạng.[/color]"
Text/e3/text,Sasha nods solemnly. It is dangerous. I won't lie to you about that.,Saša vážně přikývne. Je to nebezpečné. Nebudu vám o tom lhát.,Sasha nikker højtideligt. Det er farligt. Jeg vil ikke lyve for dig om det.,Sasha nickt feierlich. Es ist gefährlich. Ich werde dich darüber nicht belügen.,Sasha asiente solemnemente. Es peligroso. No te mentiré sobre eso.,Sasha nyökkää juhlallisesti. Se on vaarallista. En valehtele sinulle siitä.,Sasha hoche solennellement la tête. C'est dangereux. Je ne vous mentirai pas à ce sujet.,Sasha ünnepélyesen bólint. Veszélyes. Nem hazudok neked erről.,Sasha mengangguk dengan khidmat. Ini berbahaya. Saya tidak akan berbohong kepada Anda tentang itu.,Sasha annuisce solennemente. È pericoloso. Non ti mentirò su questo.,Sasha knikt plechtig. Het is gevaarlijk. Ik zal je daarover niet voorliegen.,Sasha nikker høytidelig. Det er farlig. Jeg vil ikke lyve til deg om det.,Sasha kiwa głową uroczyście. To jest niebezpieczne. Nie będę cię okłamywać w tej kwestii.,Sasha acena solenemente. É perigoso. Não vou mentir para você sobre isso.,Sasha dă din cap solemn. Este periculos. Nu te voi minți despre asta.,Saša vážne prikývne. Je to nebezpečné. Nebudem ti o tom klamať.,Sasha nickar högtidligt. Det är farligt. Jag kommer inte att ljuga för dig om det.,Sasha ciddi bir şekilde başını sallar. Tehlikeli. Sana bu konuda yalan söylemeyeceğim.,Sasha gật đầu long trọng. Nó nguy hiểm. Tôi sẽ không nói dối bạn về điều đó.
Text/e4/text,We could all end up [color=DARK_VIOLET]processed into Root Reserve[/color] ourselves if we fail.,"Všichni můžeme skončit [color=DARK_VIOLET]zpracováni na Root Reserve[/color], pokud selžeme.","Vi kan alle ende med at blive [color=DARK_VIOLET]forarbejdet til Root Reserve[/color] selv, hvis vi fejler.","Wir könnten alle [color=DARK_VIOLET]zu Root Reserve verarbeitet[/color] werden, wenn wir scheitern.",Todos podríamos terminar [color=DARK_VIOLET]procesados en Root Reserve[/color] si fallamos.,"Me kaikki voimme päätyä [color=DARK_VIOLET]käsitellyiksi Root Reserveen[/color], jos epäonnistumme.",Nous pourrions tous finir [color=DARK_VIOLET]transformés en Root Reserve[/color] nous-mêmes si nous échouons.,"Mindannyian [color=DARK_VIOLET]Root Reserve-vé feldolgozva[/color] végezhetjük, ha kudarcot vallunk.",Kita semua bisa berakhir [color=DARK_VIOLET]diproses menjadi Root Reserve[/color] sendiri jika kita gagal.,Potremmo tutti finire [color=DARK_VIOLET]trasformati in Root Reserve[/color] se falliamo.,We kunnen allemaal [color=DARK_VIOLET]verwerkt worden tot Root Reserve[/color] als we falen.,Vi kan alle ende opp [color=DARK_VIOLET]bearbeidet til Root Reserve[/color] selv hvis vi mislykkes.,"Wszyscy możemy skończyć [color=DARK_VIOLET]przetworzeni na Root Reserve[/color], jeśli zawiedziemy.",Todos nós podemos acabar [color=DARK_VIOLET]processados em Root Reserve[/color] se falharmos.,Am putea cu toții să sfârșim [color=DARK_VIOLET]procesați în Root Reserve[/color] dacă eșuăm.,"Všetci môžeme skončiť [color=DARK_VIOLET]spracovaní na Root Reserve[/color], ak zlyháme.",Vi kan alla hamna [color=DARK_VIOLET]bearbetade till Root Reserve[/color] själva om vi misslyckas.,Başarısız olursak hepimiz [color=DARK_VIOLET]Root Reserve'e işlenmiş[/color] olarak sonlanabiliriz.,Tất cả chúng ta có thể kết thúc [color=DARK_VIOLET]bị chế biến thành Root Reserve[/color] nếu chúng ta thất bại.
Text/e5/text,"But doing nothing is even more dangerous. For all of us, in the long run.","Ale nedělat nic je ještě nebezpečnější. Pro nás všechny, z dlouhodobého hlediska.","Men at gøre ingenting er endnu farligere. For os alle, på lang sigt.","Aber nichts zu tun ist noch gefährlicher. Für uns alle, langfristig.","Pero no hacer nada es aún más peligroso. Para todos nosotros, a largo plazo.","Mutta mitään tekemättä jättäminen on vielä vaarallisempaa. Meille kaikille, pitkällä aikavälillä.","Mais ne rien faire est encore plus dangereux. Pour nous tous, à long terme.","De semmit sem tenni még veszélyesebb. Mindannyiunknak, hosszú távon.","Tapi tidak melakukan apa-apa bahkan lebih berbahaya. Untuk kita semua, dalam jangka panjang.","Ma non fare nulla è ancora più pericoloso. Per tutti noi, nel lungo termine.","Maar niets doen is nog gevaarlijker. Voor ons allemaal, op de lange termijn.","Men å ikke gjøre noe er enda farligere. For oss alle, på lang sikt.","Ale nierobienie niczego jest jeszcze bardziej niebezpieczne. Dla nas wszystkich, w dłuższej perspektywie.","Mas não fazer nada é ainda mais perigoso. Para todos nós, a longo prazo.","Dar a nu face nimic este și mai periculos. Pentru noi toți, pe termen lung.","Ale nerobiť nič je ešte nebezpečnejšie. Pre nás všetkých, z dlhodobého hľadiska.","Men att inte göra något är ännu farligare. För oss alla, på lång sikt.","Ama hiçbir şey yapmamak daha da tehlikeli. Hepimiz için, uzun vadede.","Nhưng không làm gì còn nguy hiểm hơn. Cho tất cả chúng ta, về lâu dài."
Text/e6/text,Sasha's expression turns grim. We've tried other ways. For years.,Sašin výraz zvážní. Zkoušeli jsme jiné způsoby. Po léta.,Sashas udtryk bliver dystert. Vi har prøvet andre måder. I årevis.,Sashas Ausdruck wird grimmig. Wir haben andere Wege versucht. Jahrelang.,La expresión de Sasha se vuelve sombría. Hemos intentado otras formas. Durante años.,Sashan ilme muuttuu synkäksi. Olemme yrittäneet muita keinoja. Vuosikausia.,L'expression de Sasha devient sombre. Nous avons essayé d'autres moyens. Pendant des années.,Sasha tekintete komorrá válik. Próbáltunk más módszereket. Évekig.,Ekspresi Sasha berubah suram. Kami telah mencoba cara lain. Selama bertahun-tahun.,L'espressione di Sasha diventa cupa. Abbiamo provato altri metodi. Per anni.,Sasha's uitdrukking wordt grimmig. We hebben andere manieren geprobeerd. Jarenlang.,Sashas uttrykk blir dystert. Vi har prøvd andre måter. I årevis.,Wyraz twarzy Sashy staje się ponury. Próbowaliśmy innych sposobów. Przez lata.,A expressão de Sasha se torna sombria. Tentamos outros meios. Por anos.,Expresia Sashei devine sumbră. Am încercat alte căi. Ani de zile.,Sašin výraz zvážnie. Skúšali sme iné spôsoby. Roky.,Sashas uttryck blir dystert. Vi har provat andra vägar. I åratal.,Sasha'nın ifadesi kasvetli bir hal alır. Başka yollar denedik. Yıllarca.,Vẻ mặt của Sasha trở nên ảm đạm. Chúng tôi đã thử những cách khác. Trong nhiều năm.
Text/e7/text,Petitions. Quiet diplomacy. Anonymous tips. Nothing has worked.,Petice. Tichá diplomacie. Anonymní tipy. Nic nefungovalo.,Andragender. Stille diplomati. Anonyme tips. Intet har virket.,Petitionen. Stille Diplomatie. Anonyme Hinweise. Nichts hat funktioniert.,Peticiones. Diplomacia silenciosa. Consejos anónimos. Nada ha funcionado.,Vetoomuksia. Hiljaista diplomatiaa. Nimettömiä vihjeitä. Mikään ei ole toiminut.,Des pétitions. La diplomatie discrète. Des informations anonymes. Rien n'a fonctionné.,Petíciókat. Csendes diplomáciát. Névtelen tippeket. Semmi sem működött.,Petisi. Diplomasi diam-diam. Tips anonim. Tidak ada yang berhasil.,Petizioni. Diplomazia silenziosa. Segnalazioni anonime. Niente ha funzionato.,Petities. Stille diplomatie. Anonieme tips. Niets heeft gewerkt.,Underskriftskampanjer. Stille diplomati. Anonyme tips. Ingenting har fungert.,Petycje. Cicha dyplomacja. Anonimowe wskazówki. Nic nie zadziałało.,Petições. Diplomacia silenciosa. Denúncias anônimas. Nada funcionou.,Petiții. Diplomație tăcută. Informații anonime. Nimic nu a funcționat.,Petície. Tichá diplomacia. Anonymné tipy. Nič nefungovalo.,Petitioner. Tyst diplomati. Anonyma tips. Ingenting har fungerat.,Dilekçeler. Sessiz diplomasi. Anonim ipuçları. Hiçbiri işe yaramadı.,Kiến nghị. Ngoại giao im lặng. Những lời mách nước vô danh. Không có gì hiệu quả.
Text/e8/text,Sometimes you have to risk everything to change anything.,"Někdy musíte riskovat všechno, abyste cokoli změnili.",Nogle gange må du risikere alt for at ændre noget.,"Manchmal muss man alles riskieren, um etwas zu verändern.",A veces tienes que arriesgarlo todo para cambiar algo.,Joskus on riskirättävä kaikki muuttaakseen mitään.,"Parfois, il faut tout risquer pour changer quoi que ce soit.","Néha mindent kockáztatnod kell ahhoz, hogy bármit is változtass.",Terkadang Anda harus mempertaruhkan segalanya untuk mengubah apa pun.,A volte bisogna rischiare tutto per cambiare qualcosa.,Soms moet je alles riskeren om iets te veranderen.,Noen ganger må du risikere alt for å endre noe.,"Czasami musisz zaryzykować wszystko, aby cokolwiek zmienić.",Às vezes você precisa arriscar tudo para mudar qualquer coisa.,Uneori trebuie să riști totul pentru a schimba ceva.,"Niekedy musíš riskovať všetko, aby si čokoľvek zmenil.",Ibland måste du riskera allt för att förändra något.,Bazen herhangi bir şeyi değiştirmek için her şeyi riske atman gerekir.,Đôi khi bạn phải mạo hiểm tất cả để thay đổi bất cứ điều gì.
Text/e9/text,A heated debate breaks out among the resistance members.,Mezi členy odboje vypukne vášnivá debata.,En ophedet debat bryder ud blandt modstandsmedlemmerne.,Eine hitzige Debatte bricht unter den Widerstandsmitgliedern aus.,Un acalorado debate estalla entre los miembros de la resistencia.,Vastarintaliikkeen jäsenten keskuudessa puhkeaa kiivas keskustelu.,Un débat animé éclate parmi les membres de la résistance.,Heves vita tör ki az ellenállás tagjai között.,Perdebatan sengit pecah di antara anggota perlawanan.,Un acceso dibattito scoppia tra i membri della resistenza.,Een verhit debat breekt uit onder de verzetsstrijders.,En opphetet debatt bryter ut blant motstandsmedlemmene.,Wśród członków ruchu oporu wybucha gorąca debata.,Um debate acalorado explode entre os membros da resistência.,O dezbatere aprinsă izbucnește printre membrii rezistenței.,Medzi členmi odboja vypukne rozohriata debata.,En hetsig debatt bryter ut bland motståndsmedlemmarna.,Direniş üyeleri arasında ateşli bir tartışma patlak verir.,Một cuộc tranh luận gay gắt nổ ra giữa các thành viên kháng chiến.
Text/ea/text,Some argue for a more aggressive approach â€“ destroying the processing plants entirely.,Někteří argumentují pro agresivnější přístup - úplné zničení zpracovatelských závodů.,Nogle argumenterer for en mere aggressiv tilgang - at ødelægge forarbejdningsanlæggene helt.,Einige plädieren für einen aggressiveren Ansatz - die Verarbeitungsanlagen vollständig zu zerstören.,Algunos argumentan por un enfoque más agresivo — destruir completamente las plantas procesadoras.,Jotkut kannattavat aggressiivisempaa lähestymistapaa - käsittelylaitosten täydellistä tuhoamista.,Certains plaident pour une approche plus agressive — détruire entièrement les usines de transformation.,Néhányan agresszívebb megközelítést javasolnak – a feldolgozóüzemek teljes elpusztítását.,Beberapa berpendapat untuk pendekatan yang lebih agresif — menghancurkan pabrik pengolahan sepenuhnya.,Alcuni sostengono un approccio più aggressivo — distruggere completamente gli impianti di lavorazione.,Sommigen pleiten voor een agressievere aanpak — de verwerkingsfabrieken volledig vernietigen.,Noen argumenterer for en mer aggressiv tilnærming — å ødelegge bearbeidingsanleggene fullstendig.,Niektórzy argumentują za bardziej agresywnym podejściem — całkowitym zniszczeniem zakładów przetwórczych.,Alguns argumentam por uma abordagem mais agressiva — destruir completamente as fábricas de processamento.,Unii pledează pentru o abordare mai agresivă — distrugerea completă a fabricilor de procesare.,Niektorí argumentujú za agresívnejší prístup - úplné zničenie spracovateľských závodov.,Några argumenterar för en mer aggressiv approach — att helt förstöra bearbetningsanläggningarna.,Bazıları daha agresif bir yaklaşımı savunur - işleme tesislerini tamamen yok etmek.,Một số người lập luận cho một cách tiếp cận mạnh mẽ hơn - phá hủy hoàn toàn các nhà máy chế biến.
Text/eb/text,Others insist that violent action will only turn public opinion against them.,"Jiní trvají na tom, že násilné akce jen obrátí veřejné mínění proti nim.","Andre insisterer på, at voldelige handlinger kun vil vende den offentlige mening imod dem.","Andere bestehen darauf, dass gewaltsame Aktionen nur die öffentliche Meinung gegen sie wenden würden.",Otros insisten en que la acción violenta solo volverá la opinión pública en su contra.,"Toiset vaativat, että väkivaltaiset toimet kääntäisivät vain yleisen mielipiteen heitä vastaan.",D'autres insistent sur le fait que l'action violente ne ferait que retourner l'opinion publique contre eux.,"Mások ragaszkodnak ahhoz, hogy az erőszakos cselekmények csak a közvéleményt fordítanák ellenük.",Yang lain bersikeras bahwa tindakan kekerasan hanya akan membalikkan opini publik melawan mereka.,Altri insistono che l'azione violenta farebbe solo volgere l'opinione pubblica contro di loro.,Anderen houden vol dat gewelddadige actie de publieke opinie alleen maar tegen hen zal keren.,Andre insisterer på at voldelige handlinger bare vil vende den offentlige mening mot dem.,"Inni nalegają, że działania z użyciem przemocy tylko odwrócą opinię publiczną przeciwko nim.",Outros insistem que a ação violenta apenas voltaria a opinião pública contra eles.,Alții insistă că acțiunea violentă va întoarce doar opinia publică împotriva lor.,"Iní trvajú na tom, že násilné akcie by len obrátili verejnú mienku proti nim.",Andra insisterar på att våldsamma handlingar endast skulle vända den allmänna opinionen mot dem.,Diğerleri şiddetli eylemin sadece kamuoyunu onlara karşı çevireceğinde ısrar eder.,Những người khác khăng khăng rằng hành động bạo lực chỉ làm dư luận quay lưng lại với họ.
Text/ec/text,ENOUGH! The leader silences the room with a commanding voice.,DOST! Vůdce umlčí místnost velitelským hlasem.,NOK! Lederen bringer rummet til tavshed med en kommanderende stemme.,GENUG! Der Anführer bringt den Raum mit einer befehlenden Stimme zum Schweigen.,¡SUFICIENTE! El líder silencia la sala con una voz autoritaria.,RIITTÄÄ! Johtaja hiljentää huoneen käskevällä äänellään.,ASSEZ ! Le chef fait taire la salle d'une voix autoritaire.,ELÉG! A vezető parancsoló hanggal csendet teremt a teremben.,CUKUP! Pemimpin mendiamkan ruangan dengan suara yang memerintah.,BASTA! Il leader zittisce la sala con voce autoritaria.,GENOEG! De leider brengt de kamer tot zwijgen met een gebiedende stem.,NOK! Lederen bringer rommet til taushet med en kommanderende stemme.,WYSTARCZY! Przywódca ucisza pomieszczenie władczym głosem.,BASTA! O líder silencia a sala com uma voz de comando.,DESTUL! Liderul liniștește încăperea cu o voce autoritară.,DOSŤ! Vodca umlčí miestnosť veliteľským hlasom.,NOG! Ledaren tystar rummet med en befallande röst.,"YETER! Lider, emredici bir sesle odayı sessizleştirir.",ĐỦ RỒI! Nhà lãnh đạo khiến cả phòng im lặng với giọng nói đầy quyền lực.
Text/ed/text,"We cannot afford to be divided. Not now, when we're so close.","Nemůžeme si dovolit být rozděleni. Ne teď, když jsme tak blízko.","Vi har ikke råd til at være splittede. Ikke nu, hvor vi er så tæt på.","Wir können es uns nicht leisten, gespalten zu sein. Nicht jetzt, wo wir so nah dran sind.","No podemos permitirnos estar divididos. No ahora, cuando estamos tan cerca.","Meillä ei ole varaa olla jakautuneita. Ei nyt, kun olemme niin lähellä.","Nous ne pouvons pas nous permettre d'être divisés. Pas maintenant, alors que nous sommes si proches.","Nem engedhetjük meg magunknak, hogy megosztottak legyünk. Most nem, amikor már ilyen közel vagyunk.","Kita tidak mampu terpecah belah. Tidak sekarang, ketika kita sudah begitu dekat.","Non possiamo permetterci di essere divisi. Non ora, quando siamo così vicini.","We kunnen ons geen verdeeldheid veroorloven. Niet nu, als we zo dichtbij zijn.","Vi har ikke råd til å være splittet. Ikke nå, når vi er så nær.","Nie możemy pozwolić sobie na podziały. Nie teraz, gdy jesteśmy tak blisko.","Não podemos nos dar ao luxo de estarmos divididos. Não agora, quando estamos tão perto.","Nu ne putem permite să fim divizați. Nu acum, când suntem atât de aproape.","Nemôžeme si dovoliť byť rozdelení. Nie teraz, keď sme tak blízko.","Vi har inte råd att vara splittrade. Inte nu, när vi är så nära.","Bölünmeyi göze alamayız. Şimdi değil, bu kadar yakınken.","Chúng ta không có khả năng bị chia rẽ. Không phải bây giờ, khi chúng ta đã quá gần."
