keys,en,cs,da,de,es,fi,fr,hu,id,it,nl,no,pl,pt,ro,sk,sv,tr,vi
Text/44/text,ATTENTION: Prime Minister Idaho's motorcade has arrived. All officers to assigned stations. Inspection protocols in effect.,POZOR: Premiérův Idaho konvoj dorazil. Všichni důstojníci na přidělená stanoviště. Inspekční protokoly v platnosti.,BEMÆRK: Premierminister Idahos kortege er ankommet. Alle betjente til tildelte poster. Inspektionsprotokoller i kraft.,ACHTUNG: Die Motorkolonne von Premierminister Idaho ist eingetroffen. Alle Offiziere an zugewiesene Positionen. Inspektionsprotokolle in Kraft.,ATENCIÓN: El convoy del Primer Ministro Idaho ha llegado. Todos los oficiales a sus estaciones asignadas. Protocolos de inspección en vigor.,HUOMIO: Pääministeri Idahon saattue on saapunut. Kaikki upseerit määrätyille paikoilleen. Tarkastusprotokollat käytössä.,ATTENTION : Le convoi du Premier Ministre Idaho est arrivé. Tous les officiers à leurs postes assignés. Protocoles d'inspection en vigueur.,FIGYELEM: Idaho miniszterelnök konvoja megérkezett. Minden tiszt a kijelölt állomáshelyére. Ellenőrzési protokollok érvényben.,PERHATIAN: Konvoi Perdana Menteri Idaho telah tiba. Semua perwira ke pos yang ditetapkan. Protokol pemeriksaan diberlakukan.,ATTENZIONE: Il corteo del Primo Ministro Idaho è arrivato. Tutti gli ufficiali ai loro posti assegnati. Protocolli di ispezione in vigore.,ATTENTIE: De stoet van Minister-president Idaho is aangekomen. Alle officieren naar aangewezen posities. Inspectieprotocollen van kracht.,OPPMERKSOMHET: Statsminister Idahos følge har ankommet. Alle offiserer til tildelte stasjoner. Inspeksjonsprotokoller iverksatt.,UWAGA: Konwój Premiera Idaho dotarł. Wszyscy oficerowie na przydzielone stanowiska. Protokoły inspekcyjne wprowadzone.,ATENÇÃO: O comboio do Primeiro-Ministro Idaho chegou. Todos os oficiais para as estações designadas. Protocolos de inspeção em vigor.,ATENȚIE: Convoiul Premierului Idaho a sosit. Toți ofițerii la stațiile desemnate. Protocoale de inspecție în vigoare.,POZOR: Konvoj premiéra Idaho dorazil. Všetci dôstojníci na určené stanovištia. Inšpekčné protokoly v platnosti.,UPPMÄRKSAMHET: Premiärminister Idahos kortege har anlänt. Alla officerare till tilldelade stationer. Inspektionsprotokoll i kraft.,DİKKAT: Başbakan Idaho'nun konvoyu geldi. Tüm görevliler atandıkları mevkilere. Denetim protokolleri yürürlükte.,CHÚ Ý: Đoàn xe của Thủ tướng Idaho đã đến. Tất cả các sĩ quan đến vị trí được chỉ định. Các giao thức kiểm tra đang có hiệu lực.
Text/45/text,"Your medal feels heavy - a reward for loyalty, or a mark of shame? Soon you'll face the architect of Root Reserve.","Vaše medaile se zdá být těžká - odměna za loajalitu, nebo znamení hanby? Brzy se setkáte s architektem Kořenové rezervy.",Din medalje føles tung - en belønning for loyalitet eller et tegn på skam? Snart skal du møde arkitekten bag Rod Reserve.,Ihre Medaille fühlt sich schwer an - eine Belohnung für Treue oder ein Schandmal? Bald werden Sie den Architekten der Wurzelreserve treffen.,Tu medalla se siente pesada - ¿una recompensa por lealtad o una marca de vergüenza? Pronto te enfrentarás al arquitecto de la Reserva Raíz.,Mitali tuntuu raskaalta - palkinto lojaalisuudesta vai häpeän merkki? Pian kohtaat Juurivarannon arkkitehdin.,Votre médaille vous semble lourde - une récompense de loyauté ou une marque de honte ? Bientôt vous ferez face à l'architecte de la Réserve Racine.,Az érdemérmed nehéznek tűnik - hűségjutalom vagy a szégyenbélyeg? Hamarosan szembesülsz a Gyökér Tartalék tervezőjével.,"Medali Anda terasa berat - penghargaan untuk kesetiaan, atau tanda aib? Segera Anda akan berhadapan dengan arsitek Cadangan Akar.",La tua medaglia sembra pesante - una ricompensa per la lealtà o un marchio di vergogna? Presto affronterai l'architetto della Riserva Radice.,Je medaille voelt zwaar - een beloning voor loyaliteit of een teken van schaamte? Binnenkort sta je oog in oog met de architect van de Wortelreserve.,Din medalje føles tung - en belønning for lojalitet eller et tegn på skam? Snart møter du arkitekten bak Rotreserve.,Twoja odznaka wydaje się ciężka - nagroda za lojalność czy znak hańby? Wkrótce staniesz twarzą w twarz z architektem Rezerwy Korzeniowej.,Sua medalha parece pesada - uma recompensa pela lealdade ou uma marca de vergonha? Logo você enfrentará o arquiteto da Reserva Raiz.,Medalia ta pare grea - o recompensă pentru loialitate sau o marcă de rușine? Curând vei sta față în față cu arhitectul Rezervei Rădăcină.,Vaša medaila sa zdá byť ťažká - odmena za vernosť alebo znak hanby? Čoskoro sa stretnete s architektom Koreňovej Rezervy.,Din medalj känns tung - en belöning för lojalitet eller ett tecken på skam? Snart kommer du att möta arkitekten bakom Rotreserven.,"Madalyan ağır geliyor - bağlılık için bir ödül mü, yoksa utanç işareti mi? Yakında Kök Rezerv'in mimarıyla yüzleşeceksin.",Huy hiệu của bạn cảm thấy nặng nề - phần thưởng cho sự trung thành hay dấu vết của sự nhục nhã? Sắp tới bạn sẽ đối mặt với kiến trúc sư của Dự trữ Gốc.
Text/46/text,"After the broadcast exposing Root Reserve, uprisings have erupted across Spud. Prime Minister Idaho remains barricaded in the administration building.",Po vysílání odhalujícím Kořenovou rezervu vypukly nepokoje po celém Spud. Premiér Idaho zůstává barikádován v administrativní budově.,"Efter udsendelsen, der afslørede Rod Reserve, er der brudt oprør ud over hele Spud. Premierminister Idaho forbliver barrikaderet i administrationsbygningen.","Nach der Sendung, die die Wurzelreserve aufdeckte, sind Aufstände über ganz Spud ausgebrochen. Premierminister Idaho bleibt in der Verwaltungsgebäude barrikadiert.","Tras la transmisión que expuso la Reserva Raíz, se han desatado levantamientos en todo Spud. El Primer Ministro Idaho permanece atrincherado en el edificio administrativo.",Lähetyksen paljastettua Juurivarannon on Spudissa puhjennnut kapinointeja. Pääministeri Idaho pysyy hallinnollisen rakennuksen suojissa.,"Après la diffusion révélant la Réserve Racine, des soulèvements ont éclaté dans tout Spud. Le Premier Ministre Idaho reste retranché dans le bâtiment administratif.",A Gyökér Tartalékot leleplező adás után lázadások törtek ki az egész Spudban. Idaho miniszterelnök az adminisztrációs épületben barikádozta el magát.,"Setelah siaran yang mengungkap Cadangan Akar, pemberontakan telah meletus di seluruh Spud. Perdana Menteri Idaho tetap bertahan di gedung administrasi.","Dopo la trasmissione che ha esposto la Riserva Radice, sono scoppiati rivolte in tutto Spud. Il Primo Ministro Idaho rimane trincerato nell'edificio amministrativo.","Na de uitzending die de Wortelreserve ontmaskerde, zijn opstanden uitgebroken in heel Spud. Minister-president Idaho blijft verschanst in het administratiegebouw.","Etter utsendelsen som avslørte Rotreserve, har opprør brutt ut over hele Spud. Statsminister Idaho blir værende barrikadert i administrasjonsbygget.",Po emisji ujawniającej Rezerwę Korzeniową wybuchy powstania ogarnęły cały Spud. Premier Idaho pozostaje zaszyty w budynku administracyjnym.,"Após a transmissão expondo a Reserva Raiz, rebeliões eclodiram por todo Spud. O Primeiro-Ministro Idaho permanece entrincheirado no edifício administrativo.","După transmisia care a expus Rezerva Rădăcină, răscoale au izbucnit în toată zona Spud. Premierul Idaho rămâne baricadat în clădirea administrativă.","Po vysielaní, ktoré odhalilo Koreňovú Rezervu, vypukli povstania po celom Spude. Premiér Idaho zostáva barikádovaný v administratívnej budove.",Efter sändningen som avslöjade Rotreserven har uppror brutit ut över hela Spud. Premiärminister Idaho förblir barrikaderad i administrationsbyggnaden.,"Kök Rezerv'i açığa çıkaran yayından sonra, Spud'un her yerinde ayaklanmalar patlak verdi. Başbakan Idaho, idari binada barikadlanmış durumda.","Sau chương trình phát sóng phanh phui Dự trữ Gốc, các cuộc nổi dậy đã bùng phát khắp Spud. Thủ tướng Idaho vẫn còn bị bao vây trong tòa nhà hành chính."
Text/47/text,"Idaho plans one final broadcast to blame Root Reserve on us. We cannot let him rewrite history. Today, we end his regime.","Idaho plánuje poslední vysílání, aby svalil vinu za Kořenovou rezervu na nás. Nemůžeme mu dovolit přepsat dějiny. Dnes ukončíme jeho vládu.",Idaho planlægger en endelig udsendelse for at give skylden for Rod Reserve til os. Vi kan ikke lade ham omskrive historien. I dag ender vi hans regime.,"Idaho plant eine letzte Sendung, um die Schuld für die Wurzelreserve auf uns zu schieben. Wir können nicht zulassen, dass er die Geschichte umschreibt. Heute beenden wir sein Regime.",Idaho planea una última transmisión para culpar a la Reserva Raíz de nosotros. No podemos dejarle reescribir la historia. Hoy terminamos su régimen.,Idaho suunnittelee viimeistä lähetystä syyttääkseen Juurivarantoa meistä. Emme voi antaa hänen kirjoittaa historiaa uudelleen. Tänään lopetamme hänen hallintokautensa.,"Idaho prévoit une dernière diffusion pour rejeter la faute de la Réserve Racine sur nous. Nous ne pouvons pas le laisser réécrire l'histoire. Aujourd'hui, nous mettons fin à son régime.","Idaho egy utolsó adást tervez, hogy minket okoljon a Gyökér Tartalékért. Nem engedhetjük, hogy átírja a történelmet. Ma véget vetünk a rendszerének.","Idaho berencana melakukan siaran terakhir untuk menyalahkan Cadangan Akar kepada kami. Kami tidak bisa membiarkannya menulis ulang sejarah. Hari ini, kami mengakhiri rezimnya.",Idaho sta pianificando un'ultima trasmissione per incolpare la Riserva Radice di noi. Non possiamo permettergli di riscrivere la storia. Oggi porremo fine al suo regime.,Idaho plant een laatste uitzending om de Wortelreserve de schuld te geven van ons. We kunnen niet toestaan dat hij de geschiedenis herschrijft. Vandaag beëindigen we zijn regime.,Idaho planlegger en siste utsendelse for å legge skylden for Rotreserve på oss. Vi kan ikke la ham skrive historien om. I dag avslutter vi hans regime.,"Idaho planuje ostatnią emisję, aby zrzucić winę za Rezerwę Korzeniową na nas. Nie możemy pozwolić, żeby przepisał historię. Dziś zakończymy jego rządy.","Idaho planeja uma última transmissão para culpar a Reserva Raiz por nós. Não podemos deixá-lo reescrever a história. Hoje, acabaremos com seu regime.","Idaho planifică o ultimă transmisie pentru a arunca vina pentru Rezerva Rădăcină asupra noastră. Nu putem permite să rescrie istoria. Astăzi, îi vom pune capăt regimului.","Idaho plánuje posledné vysielanie, aby zvalil vinu za Koreňovú Rezervu na nás. Nemôžeme mu dovoliť prepísať históriu. Dnes ukončíme jeho režim.",Idaho planerar en sista sändning för att lägga skulden för Rotreserven på oss. Vi kan inte låta honom skriva om historien. Idag avslutar vi hans regim.,"Idaho, Kök Rezerv'in suçunu bize yüklemek için son bir yayın planlanıyor. Tarihi yeniden yazmasına izin veremeyiz. Bugün onun rejimini sonlandıracağız.","Idaho lên kế hoạch phát sóng cuối cùng để đổ lỗi về Dự trữ Gốc cho chúng tôi. Chúng tôi không thể để hắn viết lại lịch sử. Hôm nay, chúng tôi sẽ chấm dứt chế độ của hắn."
Text/48/text,You saved my life at the processing plant. Now we have a chance to save all of Spud.,Zachránil jste mi život v zpracovatelském závodě. Nyní máme šanci zachránit celý Spud.,Du reddede mit liv på forarbejdningsanlægget. Nu har vi en chance for at redde hele Spud.,"Sie haben mein Leben im Verarbeitungswerk gerettet. Jetzt haben wir eine Chance, ganz Spud zu retten.",Me salvaste la vida en la planta de procesamiento. Ahora tenemos la oportunidad de salvar todo Spud.,Pelastit henkeni käsittelylaitoksessa. Nyt meillä on mahdollisuus pelastaa koko Spud.,"Vous m'avez sauvé la vie dans l'usine de transformation. Maintenant, nous avons une chance de sauver tout Spud.",Megmentetted az életemet a feldolgozóüzemben. Most esélyünk van megmenteni az egész Spudot.,Anda menyelamatkan nyawa saya di pabrik pengolahan. Sekarang kami punya kesempatan untuk menyelamatkan seluruh Spud.,Mi hai salvato la vita nell'impianto di lavorazione. Ora abbiamo la possibilità di salvare tutto Spud.,Je hebt mijn leven gered in de verwerkingsfabriek. Nu hebben we een kans om heel Spud te redden.,Du reddet livet mitt på prosesseringsanlegget. Nå har vi en sjanse til å redde hele Spud.,Uratowałeś mi życie w zakładzie przetwórczym. Teraz mamy szansę ocalić cały Spud.,Você salvou minha vida na planta de processamento. Agora temos a chance de salvar todo Spud.,Mi-ai salvat viața în uzina de prelucrare. Acum avem o șansă să salvăm întregul Spud.,Zachránili ste mi život v spracovateľskom závode. Teraz máme šancu zachrániť celý Spud.,Du räddade mitt liv på behandlingsanläggningen. Nu har vi en chans att rädda hela Spud.,Beni işleme tesisinde hayatta bıraktın. Şimdi tüm Spud'u kurtarma şansımız var.,Bạn đã cứu mạng tôi tại nhà máy chế biến. Giờ đây chúng tôi có cơ hội cứu toàn bộ Spud.
Text/49/text,Your knowledge of security protocols will be crucial for the final mission. Are you ready?,Vaše znalosti bezpečnostních protokolů budou klíčové pro závěrečnou misi. Jste připraven?,Din viden om sikkerhedsprotokoller vil være afgørende for den endelige mission. Er du klar?,Ihre Kenntnisse der Sicherheitsprotokolle werden entscheidend für die finale Mission sein. Sind Sie bereit?,Tu conocimiento de los protocolos de seguridad será crucial para la misión final. ¿Estás preparado?,Turvallisuusprotokollien tuntemuksesi tulee olemaan ratkaisevan tärkeä lopullisessa tehtävässä. Oletko valmis?,Votre connaissance des protocoles de sécurité sera cruciale pour la mission finale. Êtes-vous prêt ?,A biztonsági protokollok ismerete kulcsfontosságú lesz a végső küldetésben. Készen állsz?,Pengetahuan Anda tentang protokol keamanan akan sangat penting untuk misi terakhir. Apakah Anda siap?,La tua conoscenza dei protocolli di sicurezza sarà cruciale per la missione finale. Sei pronto?,Je kennis van beveiligingsprotocollen zal cruciaal zijn voor de laatste missie. Ben je klaar?,Din kunnskap om sikkerhetsprotokollene vil være avgjørende for den endelige oppdraget. Er du klar?,Twoja znajomość protokołów bezpieczeństwa będzie kluczowa dla ostatniej misji. Jesteś gotowy?,Seu conhecimento dos protocolos de segurança será crucial para a missão final. Está pronto?,Cunoștințele tale despre protocoalele de securitate vor fi cruciale pentru misiunea finală. Ești pregătit?,Vaše znalosti bezpečnostných protokolov budú kľúčové pre záverečnú misiu. Ste pripravený?,Din kunskap om säkerhetsprotokollen kommer att vara avgörande för det slutliga uppdraget. Är du redo?,Güvenlik protokolleri hakkındaki bilgin son görev için kritik olacak. Hazır mısın?,Kiến thức của bạn về các giao thức an ninh sẽ là then chốt cho nhiệm vụ cuối cùng. Bạn đã sẵn sàng chưa?
Choice/4a/text,"""I'm ready. Let's finish what we started.""","Jsem připraven. Dokončeme, co jsme začali.","Jeg er klar. Lad os afslutte det, vi startede.","Ich bin bereit. Lasst uns beenden, was wir begonnen haben.",Estoy preparado. Terminemos lo que empezamos.,"Olen valmis. Tehkäämme loppuun se, minkä aloitimme.",Je suis prêt. Terminons ce que nous avons commencé.,"Készen állok. Fejezzük be, amit elkezdtünk.",Saya siap. Mari kita selesaikan apa yang telah kita mulai.,Sono pronto. Completiamo ciò che abbiamo iniziato.,Ik ben klaar. Laten we afmaken wat we begonnen zijn.,Jeg er klar. La oss fullføre det vi har startet.,"„Jestem gotowy. Dokończmy to, co zaczęliśmy.""",Estou pronto. Vamos terminar o que começamos.,"„Sunt pregătit. Să terminăm ceea ce am început.""","„Som pripravený. Dokončime, čo sme začali.""",Jag är redo. Låt oss slutföra det vi påbörjat.,Hazırım. Başladığımızı bitirelim.,Tôi đã sẵn sàng. Hãy hoàn thành những gì chúng ta đã bắt đầu.
Choice/4b/text,"""What exactly is the plan? I need details.""",Jaký je přesně plán? Potřebuji detaily.,Hvad er præcis planen? Jeg har brug for detaljer.,Was ist genau der Plan? Ich brauche Details.,¿Cuál es exactamente el plan? Necesito detalles.,Mikä on täsmälleen suunnitelma? Tarvitsen yksityiskohdat.,Quel est exactement le plan ? J'ai besoin de détails.,Mi pontosan a terv? Részletekre van szükségem.,Apa tepatnya rencana itu? Saya butuh detail.,Qual è esattamente il piano? Ho bisogno di dettagli.,Wat is precies het plan? Ik heb details nodig.,Hva er nøyaktig planen? Jeg trenger detaljer.,"„Jaki jest dokładnie plan? Potrzebuję szczegółów.""",Qual é exatamente o plano? Preciso de detalhes.,"„Care este exact planul? Am nevoie de detalii.""","„Aký je presne plán? Potrebujem detaily.""",Vad är exakt planen? Jag behöver detaljer.,Plan tam olarak nedir? Detaylara ihtiyacım var.,Kế hoạch chính xác là gì? Tôi cần chi tiết.
Text/4c/text,I knew you wouldn't back down. You're one of our [tornado radius=3 freq=2]strongest allies[/tornado].,"Věděl jsem, že neustoupíte. Jste jeden z našich [tornado radius=3 freq=2]nejsilnějších spojenců[/tornado].","Jeg vidste, du ikke ville give op. Du er en af vores [tornado radius=3 freq=2]stærkeste allierede[/tornado].","Ich wusste, Sie würden nicht aufgeben. Sie sind einer unserer [tornado radius=3 freq=2]stärksten Verbündeten[/tornado].",Sabía que no te echarías atrás. Eres uno de nuestros [tornado radius=3 freq=2]aliados más fuertes[/tornado].,"Tiesin, ettet peräänny. Olet yksi meidän [tornado radius=3 freq=2]vahvimmista liittolaisistamme[/tornado].",Je savais que vous ne reculeriez pas. Vous êtes l'un de nos [tornado radius=3 freq=2]plus forts alliés[/tornado].,"Tudtam, hogy nem hátrálsz meg. Te vagy az egyik [tornado radius=3 freq=2]legerősebb szövetségesünk[/tornado].",Saya tahu Anda tidak akan mundur. Anda adalah salah satu [tornado radius=3 freq=2]sekutu terkuat[/tornado] kami.,Sapevo che non ti saresti tirato indietro. Sei uno dei nostri [tornado radius=3 freq=2]alleati più forti[/tornado].,Ik wist dat je niet zou terugdeinzen. Je bent een van onze [tornado radius=3 freq=2]sterkste bondgenoten[/tornado].,Jeg visste at du ikke ville vike unna. Du er en av våre [tornado radius=3 freq=2]sterkeste allierte[/tornado].,"Wiedziałem, że nie odpuścisz. Jesteś jednym z naszych [tornado radius=3 freq=2]najsilniejszych sojuszników[/tornado].",Eu sabia que você não recuaria. Você é um dos nossos [tornado radius=3 freq=2]aliados mais fortes[/tornado].,Am știut că nu vei da înapoi. Ești unul dintre [tornado radius=3 freq=2]cei mai puternici aliați[/tornado] ai noștri.,"Vedel som, že neustúpite. Ste jeden z našich [tornado radius=3 freq=2]najsilnejších spojencov[/tornado].",Jag visste att du inte skulle backa. Du är en av våra [tornado radius=3 freq=2]starkaste allierade[/tornado].,Geri çekilmeyeceğini biliyordum. [tornado radius=3 freq=2]En güçlü müttefiklerimizden[/tornado] birisin.,Tôi đã biết bạn sẽ không lùi bước. Bạn là một trong những [tornado radius=3 freq=2]đồng minh mạnh nhất[/tornado] của chúng tôi.
Text/4d/text,We'll infiltrate using government uniforms. You'll help bypass security systems. Our goal is to capture Idaho and force a public confession.,Infiltrujeme se pomocí vládních uniforem. Pomůžete obejít bezpečnostní systémy. Naším cílem je zajmout Idaha a vynutit si veřejné doznání.,Vi infiltrerer ved hjælp af regeringsuniformer. Du vil hjælpe med at omgå sikkerhedssystemer. Vores mål er at indfange Idaho og tvinge en offentlig tilståelse.,"Wir werden mit Regierungsuniformen infiltrieren. Sie werden helfen, die Sicherheitssysteme zu umgehen. Unser Ziel ist es, Idaho zu fangen und ein öffentliches Geständnis zu erzwingen.",Infiltraremos usando uniformes gubernamentales. Ayudarás a eludir los sistemas de seguridad. Nuestro objetivo es capturar a Idaho y forzar una confesión pública.,Tunkeutumme hallituksen univormuissa. Autat ohittamaan turvallisuusjärjestelmät. Tavoitteenamme on vangita Idaho ja pakottaa julkinen tunnustus.,Nous infiltrerons en utilisant des uniformes gouvernementaux. Vous aiderez à contourner les systèmes de sécurité. Notre objectif est de capturer Idaho et de forcer un aveu public.,Kormányzati egyenruhákban fogunk beszivárogni. Segítesz kijátszani a biztonsági rendszereket. A célunk Idaho elfogása és nyilvános vallomásra kényszerítése.,Kami akan menyusup menggunakan seragam pemerintah. Anda akan membantu menghindari sistem keamanan. Tujuan kami adalah menangkap Idaho dan memaksanya memberikan pengakuan publik.,Ci infiltreremo usando uniformi governative. Aiuterai ad aggirare i sistemi di sicurezza. Il nostro obiettivo è catturare Idaho e costringerlo a una confessione pubblica.,We zullen infiltreren met overheidsuniformen. Je helpt de beveiligingssystemen te omzeilen. Ons doel is Idaho te vangen en een openbare bekentenis af te dwingen.,Vi vil infiltrere ved bruk av regjeringsuniformer. Du vil hjelpe til med å omgå sikkerhetssystemene. Vårt mål er å fange Idaho og tvinge fram en offentlig tilståelse.,"Będziemy infiltrować, używając rządowych mundurów. Pomożesz obejść systemy bezpieczeństwa. Naszym celem jest schwytanie Idaho i wymuszenie publicznego wyznania.",Vamos infiltrar usando uniformes governamentais. Você ajudará a contornar os sistemas de segurança. Nosso objetivo é capturar Idaho e forçar uma confissão pública.,Vom infiltra folosind uniforme guvernamentale. Vei ajuta să ocolești sistemele de securitate. Obiectivul nostru este să-l capturăm pe Idaho și să-l forțăm să facă o mărturisire publică.,Budeme infiltrovať pomocou vládnych uniforiem. Pomôžete obísť bezpečnostné systémy. Naším cieľom je chytiť Idaho a prinútiť ho k verejnému doznaniu.,Vi kommer att infiltrera med hjälp av statliga uniformer. Du kommer att hjälpa till att kringgå säkerhetssystemen. Vårt mål är att fånga Idaho och tvinga fram en offentlig bekännelse.,Hükümet üniformaları kullanarak sızacağız. Güvenlik sistemlerini atlatmana yardımcı olacaksın. Hedefimiz Idaho'yu yakalamak ve kamuya açık bir itiraf yaptırmak.,Chúng tôi sẽ ẩn mình bằng những bộ đồng phục chính phủ. Bạn sẽ giúp omg các hệ thống an ninh. Mục tiêu của chúng tôi là bắt giữ Idaho và buộc hắn phải thú tội công khai.
Text/4e/text,"You'll be on Team Alpha with Sasha, breaching the east entrance. Your objective: [color=GREEN]secure the broadcast center[/color].","Budete v Týmu Alfa s Sašou, průnikem východního vstupu. Váš cíl: [color=GREEN]zajistit vysílací centrum[/color].","Du vil være på Hold Alfa med Sasha, der trænger ind gennem den østlige indgang. Din opgave: [color=GREEN]sikre transmissionscentret[/color].","Sie werden im Team Alpha mit Sasha sein, der den Osteingang durchbricht. Ihr Ziel: [color=GREEN]Sendezentrum sichern[/color].","Estarás en el Equipo Alfa con Sasha, penetrando la entrada este. Tu objetivo: [color=GREEN]asegurar el centro de transmisión[/color].","Olet Alfa-tiimissä Sasan kanssa, murtautuen itäisestä sisäänkäynnistä. Tehtäväsi: [color=GREEN]turvata lähetyskeskus[/color].","Vous serez dans l'Équipe Alpha avec Sasha, pénétrant l'entrée est. Votre objectif : [color=GREEN]sécuriser le centre de transmission[/color].","Az Alfa Csapatban leszel Sashával, áttörve a keleti bejáraton. A feladatod: [color=GREEN]biztosítani a sugárzási központot[/color].","Anda akan berada di Tim Alpha bersama Sasha, menerobos pintu masuk timur. Tugas Anda: [color=GREEN]mengamankan pusat transmisi[/color].","Sarai nella Squadra Alfa con Sasha, penetrando dall'ingresso est. Il tuo obiettivo: [color=GREEN]assicurare il centro di trasmissione[/color].","Je zit in Team Alfa met Sasha, die de oostelijke ingang binnendringt. Je opdracht: [color=GREEN]het uitzendcentrum veiligstellen[/color].","Du vil være på Team Alfa med Sasha, som bryter gjennom den østlige inngangen. Din oppgave: [color=GREEN]sikre transmisjonssenteret[/color].","Będziesz w Zespole Alfa z Saszą, przełamując wschodnie wejście. Twoje zadanie: [color=GREEN]zabezpieczyć centrum transmisji[/color].","Você estará na Equipe Alfa com Sasha, penetrando a entrada leste. Seu objetivo: [color=GREEN]garantir o centro de transmissão[/color].","Vei fi în Echipa Alfa cu Sasha, pătrungând pe intrarea de est. Sarcina ta: [color=GREEN]securizarea centrului de transmisie[/color].","Budete v Tíme Alfa so Sašou, ktorý prelomí východný vstup. Vaša úloha: [color=GREEN]zabezpečiť vysielacie centrum[/color].","Du kommer att vara i Team Alfa med Sasha, som tränger in genom den östra ingången. Ditt uppdrag: [color=GREEN]säkra sändningscentret[/color].","Sasha ile Alfa Takımında olacaksın, doğu girişinden içeri gireceksin. Görevin: [color=GREEN]yayın merkezini güvence altına almak[/color].","Bạn sẽ ở Đội Alpha với Sasha, xâm nhập từ lối vào phía đông. Nhiệm vụ của bạn: [color=GREEN]bảo đảm trung tâm phát sóng[/color]."
Text/4f/text,"From loyal customs officer to resistance fighter? It's a transformation you never imagined. Whatever happens, Spud will never be the same.","Z loajálního celního úředníka bojovníkem odporu? Transformace, kterou jste nikdy nepředpokládal. Ať se stane cokoliv, Spud již nikdy nebude stejný.","Fra loyal toldembedsmand til modstandskæmper? En forvandling, du aldrig forestillede dig. Uanset hvad der sker, vil Spud aldrig være det samme igen.","Vom loyalen Zollbeamten zum Widerstandskämpfer? Eine Transformation, die Sie nie vorstellten. Was auch immer passiert, Spud wird nie wieder dasselbe sein.","¿De oficial de aduanas leal a luchador de la resistencia? Una transformación que nunca imaginaste. Pase lo que pase, Spud nunca volverá a ser el mismo.","Lojaalista tullivirkailijoista vastarintataistelijaksi? Muodonmuutos, jota et koskaan kuvitellut. Mitä tahansa tapahtuukin, Spud ei koskaan ole sama.","D'officier de douane loyal à combattant de la résistance ? Une transformation que vous n'auriez jamais imaginée. Quoi qu'il arrive, Spud ne sera plus jamais le même.","Hűséges vámos tisztviselőből ellenállási harcos? Egy átalakulás, amire soha nem gondoltál volna. Bármit is hoz a jövő, Spud soha nem lesz már ugyanolyan.","Dari pejabat bea yang setia menjadi pejuang perlawanan? Transformasi yang tak pernah Anda bayangkan. Apa pun yang terjadi, Spud tidak akan pernah sama lagi.","Da fedele funzionario doganale a combattente della resistenza? Una trasformazione che non avresti mai immaginato. Qualunque cosa accada, Spud non sarà mai più lo stesso.","Van loyale douaneambtenaar naar verzetsstrijder? Een transformatie die je nooit had kunnen voorstellen. Wat er ook gebeurt, Spud zal nooit meer hetzelfde zijn.","Fra lojal tollembetsmann til motstandskjemper? En forvandling du aldri ville forestilt deg. Uansett hva som skjer, vil Spud aldri være det samme igjen.","Z lojalnego urzędnika celnego w bojownika oporu? Transformacja, której nigdy byś nie przewidział. Cokolwiek się stanie, Spud już nigdy nie będzie taki sam.","De oficial de alfândega leal a lutador da resistência? Uma transformação que você nunca imaginou. Seja o que for que aconteça, Spud nunca mais será o mesmo.","De la funcționar vamal loial la luptător al rezistenței? O transformare pe care nu ai fi imaginat-o vreodată. Indiferent ce se va întâmpla, Spud nu va mai fi niciodată la fel.","Z lojálneho colníka bojovníkom odporu? Premena, ktorú by ste nikdy nečakali. Čokoľvek sa stane, Spud už nikdy nebude rovnaký.",Från lojal tulltjänsteman till motståndsकämpе? En förvandling du aldrig skulle ha föreställt dig. Oavsett vad som händer kommer Spud aldrig att vara detsamma igen.,"Sadık bir gümrük görevlisinden direniş savaşçısına mı? Hiç hayal edemeyeceğin bir dönüşüm. Ne olursa olsun, Spud bir daha asla aynı olmayacak.","Từ một viên chức hải quan trung thành trở thành chiến sĩ kháng chiến? Một sự chuyển đổi mà bạn chưa từng hình dung. Dù có chuyện gì xảy ra, Spud sẽ không bao giờ còn như cũ."
Choice/4a/disabled_text,,,,,,,,,,,,,,,,,,,
Choice/4b/disabled_text,,,,,,,,,,,,,,,,,,,
Choice/41/disabled_text,,,,,,,,,,,,,,,,,,,
Choice/40/disabled_text,,,,,,,,,,,,,,,,,,,
