keys,en,cs,da,de,es,fi,fr,hu,id,it,nl,no,pl,pt,ro,sk,sv,tr,vi
Choice/121/text,"""We shouldn't be talking about this. It's dangerous.""",Neměli bychom o tom mluvit. Je to nebezpečné.,Vi bør ikke tale om dette. Det er farligt.,Wir sollten nicht darüber sprechen. Es ist gefährlich.,No deberíamos hablar de esto. Es peligroso.,Meidän ei pitäisi puhua tästä. Se on vaarallista.,Nous ne devrions pas parler de ça. C'est dangereux.,Nem kellene erről beszélnünk. Veszélyes.,Kita seharusnya tidak membicarakan hal ini. Ini berbahaya.,Non dovremmo parlare di questo. È pericoloso.,We zouden hier niet over moeten praten. Het is gevaarlijk.,Vi burde ikke snakke om dette. Det er farlig.,Nie powinniśmy o tym rozmawiać. To niebezpieczne.,Não deveríamos estar falando sobre isso. É perigoso.,Nu ar trebui să vorbim despre asta. Este periculos.,Nemali by sme o tom hovoriť. Je to nebezpečné.,Vi borde inte prata om det här. Det är farligt.,Bunu konuşmamalıyız. Tehlikeli.,Chúng ta không nên nói về điều này. Thật nguy hiểm.
Choice/122/text,"""I'm worried about her too. This isn't right.""",Mám o ni také obavy. Tohle není správné.,Jeg er også bekymret for hende. Dette er ikke rigtigt.,Ich mache mir auch Sorgen um sie. Das ist nicht richtig.,Yo también estoy preocupado por ella. Esto no está bien.,Olen huolissani hänestäkin. Tämä ei ole oikein.,Je m'inquiète aussi pour elle. Ce n'est pas normal.,Én is aggódom érte. Ez nincs rendben.,Aku juga khawatir tentang dia. Ini tidak benar.,Anch'io sono preoccupato per lei. Questo non è giusto.,Ik maak me ook zorgen om haar. Dit is niet juist.,Jeg er også bekymret for henne. Dette er ikke riktig.,Ja też się o nią martwię. To nie jest w porządku.,Também estou preocupado com ela. Isso não está certo.,Și eu sunt îngrijorat pentru ea. Asta nu e corect.,Aj ja mám o ňu strach. Toto nie je správne.,Jag är också orolig för henne. Det här är inte rätt.,Ben de onun için endişeleniyorum. Bu doğru değil.,Tôi cũng lo lắng cho cô ấy. Điều này không đúng.
Text/123/text,You're right. But watch yourself. They're looking for connections to her.,Máš pravdu. Ale dávej si pozor. Hledají spojení s ní.,Du har ret. Men pas på dig selv. De leder efter forbindelser til hende.,Du hast Recht. Aber pass auf dich auf. Sie suchen nach Verbindungen zu ihr.,Tienes razón. Pero ten cuidado. Están buscando conexiones con ella.,Olet oikeassa. Mutta varo itseäsi. He etsivät yhteyksiä häneen.,Tu as raison. Mais fais attention. Ils cherchent des liens avec elle.,Igazad van. De vigyázz magadra. Kapcsolatokat keresnek hozzá.,Kamu benar. Tapi jaga dirimu. Mereka mencari koneksi dengan dia.,Hai ragione. Ma stai attento. Stanno cercando collegamenti con lei.,Je hebt gelijk. Maar pas op jezelf. Ze zoeken naar connecties met haar.,Du har rett. Men pass på deg selv. De leter etter forbindelser til henne.,Masz rację. Ale uważaj na siebie. Szukają powiązań z nią.,Você tem razão. Mas cuidado. Eles estão procurando conexões com ela.,Ai dreptate. Dar ai grijă. Caută conexiuni cu ea.,Máš pravdu. Ale dávaj si pozor. Hľadajú spojenia s ňou.,Du har rätt. Men var försiktig. De letar efter kopplingar till henne.,Haklısın. Ama kendine dikkat et. Onunla bağlantıları arıyorlar.,Bạn nói đúng. Nhưng hãy cẩn thận. Họ đang tìm kiếm những kết nối với cô ấy.
Text/124/text,So you were close? Be careful. They might be watching you too.,Takže jste si byli blízcí? Buď opatrný. Možná tě také sledují.,Så I var tætte? Vær forsigtig. De holder måske også øje med dig.,Also wart ihr eng befreundet? Sei vorsichtig. Sie beobachten vielleicht auch dich.,¿Así que eran cercanos? Ten cuidado. Puede que te estén vigilando a ti también.,Olitteko siis läheisiä? Ole varovainen. He saattavat tarkkailla sinuakin.,Alors vous étiez proches ? Sois prudent. Ils te surveillent peut-être aussi.,Szóval közel álltatok egymáshoz? Légy óvatos. Téged is figyelhetnek.,Jadi kalian dekat? Hati-hati. Mereka mungkin juga mengawasimu.,Quindi eravate vicini? Stai attento. Potrebbero tenere d'occhio anche te.,Dus jullie waren close? Wees voorzichtig. Ze houden jou misschien ook in de gaten.,Så dere var nære? Vær forsiktig. De holder kanskje øye med deg også.,Więc byliście blisko? Bądź ostrożny. Ciebie też mogą obserwować.,Então vocês eram próximos? Tenha cuidado. Eles podem estar vigiando você também.,Deci erați apropiați? Fii atent. S-ar putea să te urmărească și pe tine.,Takže ste si boli blízki? Buď opatrný. Možno sledujú aj teba.,Så ni stod varandra nära? Var försiktig. De kanske övervakar dig också.,Demek yakındınız? Dikkatli ol. Seni de izliyor olabilirler.,Vậy bạn thân với cô ấy? Hãy cẩn thận. Họ có thể đang theo dõi bạn.
Text/125/text,"The officer slips you a note: ""[color=YELLOW]Clean your station of anything suspicious.[/color]""","Důstojník vám podstrčí vzkaz: ""[color=YELLOW]Vyčistěte své stanoviště od všeho podezřelého.[/color]""","Officeren giver dig en seddel: ""[color=YELLOW]Ryd din station for alt mistænkeligt.[/color]""","Der Offizier reicht dir eine Notiz: ""[color=YELLOW]Säubere deinen Posten von allem Verdächtigen.[/color]""","El oficial te desliza una nota: ""[color=YELLOW]Limpia tu puesto de cualquier cosa sospechosa.[/color]""","Upseeri livauttaa sinulle viestin: ""[color=YELLOW]Puhdista asemasi kaikesta epäilyttävästä.[/color]""","L'officier vous glisse une note : ""[color=YELLOW]Nettoyez votre poste de tout élément suspect.[/color]""","A tiszt egy üzenetet csúsztat neked: ""[color=YELLOW]Tisztítsd meg az állomásodat minden gyanús dologtól.[/color]""","Petugas menyelipkan catatan kepadamu: ""[color=YELLOW]Bersihkan pos kamu dari hal-hal yang mencurigakan.[/color]""","L'ufficiale ti fa scivolare un biglietto: ""[color=YELLOW]Ripulisci la tua postazione da qualsiasi cosa sospetta.[/color]""","De officier schuift je een briefje toe: ""[color=YELLOW]Maak je post schoon van alles wat verdacht is.[/color]""","Offiseren gir deg en lapp: ""[color=YELLOW]Rens stasjonen din for alt som er mistenkelig.[/color]""","Oficer podsuwa ci notatkę: ""[color=YELLOW]Oczyść swoją stację ze wszystkiego, co podejrzane.[/color]""","O oficial desliza um bilhete para você: ""[color=YELLOW]Limpe sua estação de qualquer coisa suspeita.[/color]""","Ofițerul îți strecoară un bilet: ""[color=YELLOW]Curăță-ți postul de orice lucru suspect.[/color]""","Dôstojník ti podstrčí poznámku: ""[color=YELLOW]Vyčisti svoju stanicu od všetkého podozrivého.[/color]""","Officeren ger dig en lapp: ""[color=YELLOW]Rensa din station från allt misstänkt.[/color]""","Memur sana bir not verir: ""[color=YELLOW]İstasyonunu şüpheli her şeyden temizle.[/color]""","Viên sĩ quan nhét cho bạn một mẩu giấy: ""[color=YELLOW]Dọn sạch trạm của bạn khỏi bất cứ điều gì đáng ngờ.[/color]"""
Text/126/text,You've been at this checkpoint for quite some time. Interesting performance record.,Už jste na tomto kontrolním stanovišti docela dlouho. Zajímavý výkonnostní záznam.,Du har været ved denne kontrolpost i et stykke tid. Interessant præstationsrekord.,Sie sind schon eine ganze Weile an diesem Kontrollpunkt. Interessante Leistungsbilanz.,Has estado en este puesto de control durante bastante tiempo. Interesante historial de desempeño.,Olet ollut tällä tarkastuspisteellä jo jonkin aikaa. Mielenkiintoinen suoritushistoria.,Vous êtes à ce point de contrôle depuis un certain temps. Dossier de performance intéressant.,Már jó ideje vagy ennél az ellenőrzőpontnál. Érdekes teljesítményadatok.,Kamu sudah berada di pos pemeriksaan ini cukup lama. Catatan kinerja yang menarik.,Sei stato a questo posto di blocco per un bel po' di tempo. Interessante il tuo registro delle prestazioni.,Je bent al een tijdje bij dit controlepunt. Interessante prestatierapport.,Du har vært ved denne kontrollposten en god stund. Interessant prestasjonsrapport.,Jesteś na tym punkcie kontrolnym już od dłuższego czasu. Interesujące wyniki pracy.,Você está neste posto de controle há bastante tempo. Histórico de desempenho interessante.,Ești la acest punct de control de ceva timp. Dosar de performanță interesant.,Na tomto kontrolnom stanovišti si už nejaký čas. Zaujímavý výkonnostný záznam.,Du har varit vid den här kontrollpunkten ganska länge. Intressant prestationshistorik.,Bu kontrol noktasında uzun süredir bulunuyorsun. İlginç performans kaydı.,Bạn đã ở trạm kiểm soát này khá lâu rồi. Hồ sơ hoạt động thú vị.
Text/127/text,"You were seen frequently with Officer Sasha, now under investigation for [wave amp=20 freq=3][color=CRIMSON]treason[/color][/wave].","Byl jste často viděn s důstojnicí Sašou, nyní vyšetřovanou pro [wave amp=20 freq=3][color=CRIMSON]velezradu[/color][/wave].","Du blev ofte set sammen med Officer Sasha, som nu er under efterforskning for [wave amp=20 freq=3][color=CRIMSON]forræderi[/color][/wave].","Sie wurden häufig mit Offizierin Sasha gesehen, die jetzt wegen [wave amp=20 freq=3][color=CRIMSON]Verrats[/color][/wave] untersucht wird.","Se te vio frecuentemente con la Oficial Sasha, ahora bajo investigación por [wave amp=20 freq=3][color=CRIMSON]traición[/color][/wave].","Sinut nähtiin usein upseeri Sashan kanssa, jota nyt tutkitaan [wave amp=20 freq=3][color=CRIMSON]maanpetoksesta[/color][/wave].","On vous a souvent vu avec l'Officier Sasha, maintenant sous enquête pour [wave amp=20 freq=3][color=CRIMSON]trahison[/color][/wave].","Gyakran láttak Sasha tiszttel, akit most [wave amp=20 freq=3][color=CRIMSON]hazaárulás[/color][/wave] miatt vizsgálnak.","Kamu sering terlihat bersama Petugas Sasha, yang sekarang diselidiki karena [wave amp=20 freq=3][color=CRIMSON]pengkhianatan[/color][/wave].","Sei stato visto frequentemente con l'ufficiale Sasha, ora sotto inchiesta per [wave amp=20 freq=3][color=CRIMSON]tradimento[/color][/wave].","Je werd vaak gezien met Officier Sasha, die nu onderzocht wordt voor [wave amp=20 freq=3][color=CRIMSON]verraad[/color][/wave].","Du ble ofte sett sammen med Offiser Sasha, som nå er under etterforskning for [wave amp=20 freq=3][color=CRIMSON]forræderi[/color][/wave].","Często widziano cię z Oficer Sashą, która jest teraz badana pod kątem [wave amp=20 freq=3][color=CRIMSON]zdrady[/color][/wave].","Você foi visto frequentemente com a Oficial Sasha, agora sob investigação por [wave amp=20 freq=3][color=CRIMSON]traição[/color][/wave].","Ai fost văzut frecvent cu Ofițerul Sasha, acum sub investigație pentru [wave amp=20 freq=3][color=CRIMSON]trădare[/color][/wave].","Bol si často videný s dôstojníčkou Sashou, ktorá je teraz vyšetrovaná pre [wave amp=20 freq=3][color=CRIMSON]velezradu[/color][/wave].","Du sågs ofta med Officer Sasha, som nu utreds för [wave amp=20 freq=3][color=CRIMSON]förräderi[/color][/wave].",Şu anda [wave amp=20 freq=3][color=CRIMSON]vatan hainliği[/color][/wave] ile soruşturulan Memur Sasha ile sık sık görüldün.,"Bạn thường xuyên được nhìn thấy với Sĩ quan Sasha, hiện đang bị điều tra vì [wave amp=20 freq=3][color=CRIMSON]tội phản quốc[/color][/wave]."
Text/128/text,The chief leans forward. Is there anything you'd like to tell me about her activities?,"Náčelník se nakloní vpřed. Je něco, co byste mi chtěl říci o jejích aktivitách?","Chefen læner sig fremad. Er der noget, du gerne vil fortælle mig om hendes aktiviteter?","Der Chef lehnt sich vor. Gibt es etwas, das Sie mir über ihre Aktivitäten mitteilen möchten?",El jefe se inclina hacia adelante. ¿Hay algo que te gustaría decirme sobre sus actividades?,Päällikkö nojautuu eteenpäin. Haluaisitko kertoa minulle jotain hänen toiminnastaan?,Le chef se penche en avant. Y a-t-il quelque chose que vous aimeriez me dire sur ses activités ?,"A főnök előrehajol. Van valami, amit el szeretnél mondani nekem a tevékenységeiről?",Kepala mencondongkan badan. Apakah ada yang ingin kamu katakan kepada saya tentang aktivitasnya?,Il capo si sporge in avanti. C'è qualcosa che vorresti dirmi sulle sue attività?,De chef leunt naar voren. Is er iets dat je me zou willen vertellen over haar activiteiten?,Sjefen lener seg fremover. Er det noe du vil fortelle meg om aktivitetene hennes?,"Szef pochyla się do przodu. Czy jest coś, co chciałbyś mi powiedzieć o jej działaniach?",O chefe se inclina para frente. Há algo que você gostaria de me contar sobre as atividades dela?,Șeful se apleacă înainte. Este ceva ce ai dori să-mi spui despre activitățile ei?,"Šéf sa nakloní dopredu. Je niečo, čo by si mi chcel povedať o jej aktivitách?",Chefen lutar sig framåt. Finns det något du vill berätta för mig om hennes aktiviteter?,Şef öne eğilir. Bana onun faaliyetleri hakkında söylemek istediğin bir şey var mı?,Trưởng ban nghiêng người về phía trước. Có điều gì bạn muốn nói với tôi về các hoạt động của cô ấy không?
Choice/129/text,"""Sasha and I were just colleagues. I know nothing about her outside work.""",Saša a já jsme byli jen kolegové. O jejím životě mimo práci nic nevím.,Sasha og jeg var bare kolleger. Jeg ved intet om hende uden for arbejdet.,Sasha und ich waren nur Kollegen. Ich weiß nichts über sie außerhalb der Arbeit.,Sasha y yo éramos solo colegas. No sé nada de ella fuera del trabajo.,Sasha ja minä olimme vain kollegoita. En tiedä hänestä mitään työn ulkopuolella.,Sasha et moi n'étions que des collègues. Je ne sais rien d'elle en dehors du travail.,Sasha és én csak kollégák voltunk. A munkán kívül semmit sem tudok róla.,Sasha dan saya hanya rekan kerja. Saya tidak tahu apa-apa tentang dia di luar pekerjaan.,Sasha ed io eravamo solo colleghi. Non so nulla di lei al di fuori del lavoro.,Sasha en ik waren gewoon collega's. Ik weet niets over haar buiten het werk.,Sasha og jeg var bare kolleger. Jeg vet ingenting om henne utenom jobben.,Sasha i ja byliśmy tylko współpracownikami. Nic nie wiem o niej poza pracą.,Sasha e eu éramos apenas colegas. Não sei nada sobre ela fora do trabalho.,Sasha și cu mine eram doar colegi. Nu știu nimic despre ea în afara serviciului.,Sasha a ja sme boli len kolegovia. O jej živote mimo práce neviem nič.,Sasha och jag var bara kollegor. Jag vet inget om henne utanför arbetet.,Sasha ve ben sadece meslektaştık. İş dışında onun hakkında hiçbir şey bilmiyorum.,Sasha và tôi chỉ là đồng nghiệp. Tôi không biết gì về cô ấy ngoài công việc.
Choice/12a/text,"""I was gathering evidence on her suspicious activities to report later.""","Shromažďoval jsem důkazy o jejích podezřelých aktivitách, abych je později nahlásil.",Jeg samlede beviser på hendes mistænkelige aktiviteter for at rapportere senere.,"Ich sammelte Beweise für ihre verdächtigen Aktivitäten, um sie später zu melden.",Estaba reuniendo evidencia sobre sus actividades sospechosas para informar más tarde.,Keräsin todisteita hänen epäilyttävästä toiminnastaan raportoidakseni myöhemmin.,Je rassemblais des preuves sur ses activités suspectes pour les signaler plus tard.,"Bizonyítékokat gyűjtöttem gyanús tevékenységeiről, hogy később jelenthessem.",Saya sedang mengumpulkan bukti tentang aktivitas mencurigakannya untuk dilaporkan nanti.,Stavo raccogliendo prove sulle sue attività sospette per riferire in seguito.,Ik verzamelde bewijs over haar verdachte activiteiten om later te rapporteren.,Jeg samlet bevis på hennes mistenkelige aktiviteter for å rapportere senere.,"Zbierałem dowody na jej podejrzane działania, aby zgłosić je później.",Eu estava coletando evidências sobre suas atividades suspeitas para relatar mais tarde.,Strângeam dovezi despre activitățile ei suspecte pentru a raporta mai târziu.,"Zhromažďoval som dôkazy o jej podozrivých aktivitách, aby som ich neskôr nahlásil.",Jag samlade bevis på hennes misstänkta aktiviteter för att rapportera senare.,Daha sonra rapor etmek için onun şüpheli faaliyetleri hakkında kanıt topluyordum.,Tôi đang thu thập bằng chứng về các hoạt động đáng ngờ của cô ấy để báo cáo sau.
Text/12b/text,"Multiple witnesses say otherwise. Without concrete evidence though, I can't detain you. [color=YELLOW]Yet.[/color]",Několik svědků tvrdí opak. Bez konkrétních důkazů vás však nemohu zadržet. [color=YELLOW]Zatím.[/color],Flere vidner siger noget andet. Uden konkrete beviser kan jeg dog ikke tilbageholde dig. [color=YELLOW]Endnu.[/color],Mehrere Zeugen sagen etwas anderes. Ohne konkrete Beweise kann ich Sie jedoch nicht festhalten. [color=YELLOW]Noch nicht.[/color],"Varios testigos dicen lo contrario. Sin evidencia concreta, sin embargo, no puedo detenerte. [color=YELLOW]Todavía.[/color]",Useat todistajat sanovat toisin. Ilman konkreettisia todisteita en kuitenkaan voi pidättää sinua. [color=YELLOW]Vielä.[/color],"Plusieurs témoins disent le contraire. Sans preuves concrètes cependant, je ne peux pas vous détenir. [color=YELLOW]Pas encore.[/color]",Több tanú mást állít. Konkrét bizonyítékok nélkül azonban nem tartóztathatlak le. [color=YELLOW]Még.[/color],"Beberapa saksi mengatakan sebaliknya. Namun tanpa bukti konkret, saya tidak bisa menahan kamu. [color=YELLOW]Belum.[/color]","Diversi testimoni dicono il contrario. Senza prove concrete, però, non posso trattenerti. [color=YELLOW]Ancora.[/color]",Meerdere getuigen zeggen iets anders. Zonder concreet bewijs kan ik je echter niet vasthouden. [color=YELLOW]Nog niet.[/color],Flere vitner sier noe annet. Uten konkrete bevis kan jeg imidlertid ikke holde deg tilbake. [color=YELLOW]Ennå.[/color],Wielu świadków twierdzi inaczej. Bez konkretnych dowodów nie mogę cię jednak zatrzymać. [color=YELLOW]Jeszcze.[/color],"Várias testemunhas dizem o contrário. Sem evidências concretas, no entanto, não posso detê-lo. [color=YELLOW]Ainda.[/color]","Mai mulți martori spun altceva. Fără dovezi concrete totuși, nu te pot reține. [color=YELLOW]Încă.[/color]",Viacerí svedkovia tvrdia opak. Bez konkrétnych dôkazov ťa však nemôžem zadržať. [color=YELLOW]Zatiaľ.[/color],Flera vittnen säger motsatsen. Utan konkreta bevis kan jag dock inte frihetsberöva dig. [color=YELLOW]Ännu.[/color],Birçok tanık aksini söylüyor. Ancak somut kanıt olmadan seni tutuklamam. [color=YELLOW]Henüz.[/color],"Nhiều nhân chứng nói ngược lại. Tuy nhiên, không có bằng chứng cụ thể, tôi không thể giam giữ bạn. [color=YELLOW]Chưa.[/color]"
Text/12c/text,"You'll be under [color=CRIMSON]close observation[/color]. One misstep, and you'll [color=DARK_VIOLET]join Sasha[/color].",Budete pod [color=CRIMSON]přísným dohledem[/color]. Jeden chybný krok a [color=DARK_VIOLET]připojíte se k Saše[/color].,"Du vil være under [color=CRIMSON]tæt observation[/color]. Ét fejltrin, og du vil [color=DARK_VIOLET]slutte dig til Sasha[/color].","Sie werden unter [color=CRIMSON]strenger Beobachtung[/color] stehen. Ein Fehltritt, und Sie werden [color=DARK_VIOLET]Sasha folgen[/color].","Estarás bajo [color=CRIMSON]estrecha observación[/color]. Un paso en falso, y [color=DARK_VIOLET]te unirás a Sasha[/color].","Olet [color=CRIMSON]tarkan tarkkailun[/color] alaisena. Yksi virheliike, ja [color=DARK_VIOLET]liityt Sashan seuraan[/color].","Vous serez sous [color=CRIMSON]surveillance étroite[/color]. Un faux pas, et vous [color=DARK_VIOLET]rejoindrez Sasha[/color].","[color=CRIMSON]Szoros megfigyelés[/color] alatt leszel. Egy rossz lépés, és [color=DARK_VIOLET]Sashához csatlakozol[/color].","Kamu akan berada di bawah [color=CRIMSON]pengawasan ketat[/color]. Satu kesalahan, dan kamu akan [color=DARK_VIOLET]bergabung dengan Sasha[/color].","Sarai sotto [color=CRIMSON]stretta osservazione[/color]. Un passo falso, e [color=DARK_VIOLET]ti unirai a Sasha[/color].","Je zult onder [color=CRIMSON]nauwlettend toezicht[/color] staan. Eén misstap, en je zult [color=DARK_VIOLET]Sasha vergezellen[/color].","Du vil være under [color=CRIMSON]nøye observasjon[/color]. Ett feiltrinn, og du vil [color=DARK_VIOLET]slutte deg til Sasha[/color].",Będziesz pod [color=CRIMSON]ścisłą obserwacją[/color]. Jeden fałszywy krok i [color=DARK_VIOLET]dołączysz do Sashy[/color].,"Você estará sob [color=CRIMSON]observação rigorosa[/color]. Um passo em falso, e você vai [color=DARK_VIOLET]se juntar à Sasha[/color].",Vei fi sub [color=CRIMSON]observație atentă[/color]. Un pas greșit și vei [color=DARK_VIOLET]fi alături de Sasha[/color].,Budeš pod [color=CRIMSON]prísnym dohľadom[/color]. Jeden chybný krok a [color=DARK_VIOLET]pridáš sa k Sashe[/color].,"Du kommer att vara under [color=CRIMSON]noggrann observation[/color]. Ett felsteg, och du kommer att [color=DARK_VIOLET]återförenas med Sasha[/color].",[color=CRIMSON]Yakın gözetim[/color] altında olacaksın. Bir yanlış adım ve [color=DARK_VIOLET]Sasha'ya katılacaksın[/color].,"Bạn sẽ bị [color=CRIMSON]theo dõi chặt chẽ[/color]. Một bước sai lầm, và bạn sẽ [color=DARK_VIOLET]tham gia cùng Sasha[/color]."
Text/12d/text,How convenient. And yet you filed no reports until now.,Jak pohodlné. A přesto jste až dosud nepodal žádné hlášení.,Hvor belejligt. Og alligevel indgav du ingen rapporter indtil nu.,Wie praktisch. Und doch haben Sie bis jetzt keine Berichte eingereicht.,Qué conveniente. Y sin embargo no presentaste ningún informe hasta ahora.,Kuinka kätevää. Etkä silti jättänyt yhtään raporttia tähän mennessä.,Comme c'est pratique. Et pourtant vous n'avez déposé aucun rapport jusqu'à présent.,Milyen kényelmes. És mégsem nyújtottál be jelentéseket mostanáig.,Betapa nyamannya. Namun kamu tidak mengajukan laporan sampai sekarang.,Che conveniente. Eppure non hai presentato alcun rapporto fino ad ora.,Hoe handig. En toch heb je tot nu toe geen rapporten ingediend.,Så beleilig. Og likevel har du ikke levert noen rapporter før nå.,Jakie to wygodne. A jednak nie złożyłeś żadnych raportów aż do teraz.,Que conveniente. E ainda assim você não apresentou nenhum relatório até agora.,Ce convenabil. Și totuși nu ai depus niciun raport până acum.,Aké pohodlné. A predsa si nepodal žiadne hlásenia až doteraz.,Så praktiskt. Och ändå lämnade du inga rapporter förrän nu.,Ne kadar uygun. Yine de şimdiye kadar hiç rapor vermedin.,Thật thuận tiện. Nhưng bạn vẫn chưa nộp báo cáo nào cho đến bây giờ.
Text/12e/text,"You'll provide a complete statement. If your information proves valuable, perhaps we'll overlook your delayed reporting.","Poskytnete úplné prohlášení. Pokud se vaše informace ukáží jako cenné, možná přehlédneme vaše opožděné hlášení.","Du skal afgive en komplet erklæring. Hvis dine oplysninger viser sig værdifulde, vil vi måske se bort fra din forsinkede rapportering.","Sie werden eine vollständige Aussage machen. Wenn Ihre Informationen sich als wertvoll erweisen, werden wir vielleicht über Ihre verspätete Berichterstattung hinwegsehen.","Proporcionarás una declaración completa. Si tu información resulta valiosa, quizás pasaremos por alto tu informe tardío.","Annat täydellisen lausunnon. Jos tietosi osoittautuvat arvokkaiksi, saatamme jättää huomiotta viivästyneen raportointisi.","Vous fournirez une déclaration complète. Si vos informations s'avèrent précieuses, nous pourrons peut-être passer outre votre signalement tardif.","Teljes nyilatkozatot fogsz tenni. Ha az információid értékesnek bizonyulnak, talán elnézzük a késedelmes jelentéstételt.","Kamu akan memberikan pernyataan lengkap. Jika informasimu terbukti berharga, mungkin kami akan mengabaikan keterlambatan pelaporanmu.","Fornirai una dichiarazione completa. Se le tue informazioni si rivelano preziose, forse ignoreremo il tuo ritardo nel riferire.","Je zult een volledige verklaring afleggen. Als je informatie waardevol blijkt, zullen we je vertraagde rapportage misschien door de vingers zien.","Du vil gi en fullstendig erklæring. Hvis informasjonen din viser seg verdifull, vil vi kanskje overse din forsinkede rapportering.","Złożysz pełne oświadczenie. Jeśli twoje informacje okażą się wartościowe, być może przymkniemy oko na twoje opóźnione raportowanie.","Você fornecerá uma declaração completa. Se suas informações provarem ser valiosas, talvez ignoremos seu relatório tardio.","Vei furniza o declarație completă. Dacă informațiile tale se dovedesc valoroase, poate vom trece cu vederea raportarea întârziată.","Poskytneš úplné vyhlásenie. Ak sa tvoje informácie ukážu ako cenné, možno prehliadneme tvoje oneskorené hlásenie.",Du kommer att ge en fullständig redogörelse. Om din information visar sig värdefull kanske vi bortser från din försenade rapportering.,"Tam bir ifade vereceksin. Eğer bilgilerin değerli çıkarsa, belki gecikmiş raporlamanı görmezden geliriz.","Bạn sẽ cung cấp một bản tường trình đầy đủ. Nếu thông tin của bạn chứng minh là có giá trị, có lẽ chúng tôi sẽ bỏ qua việc báo cáo muộn của bạn."
Text/12f/text,I'll be [color=CRIMSON]monitoring your work[/color] today. Every traveler must be identity-scanned. [color=RED]No exceptions[/color].,Dnes budu [color=CRIMSON]sledovat vaši práci[/color]. Každý cestující musí být identifikačně skenován. [color=RED]Žádné výjimky[/color].,Jeg vil [color=CRIMSON]overvåge dit arbejde[/color] i dag. Hver rejsende skal identitetsscannes. [color=RED]Ingen undtagelser[/color].,Ich werde [color=CRIMSON]Ihre Arbeit heute überwachen[/color]. Jeder Reisende muss identitätsgescannt werden. [color=RED]Keine Ausnahmen[/color].,Estaré [color=CRIMSON]monitoreando tu trabajo[/color] hoy. Cada viajero debe ser escaneado por identidad. [color=RED]Sin excepciones[/color].,[color=CRIMSON]Valvon työtäsi[/color] tänään. Jokainen matkustaja on identiteettiskannattava. [color=RED]Ei poikkeuksia[/color].,Je vais [color=CRIMSON]surveiller votre travail[/color] aujourd'hui. Chaque voyageur doit être scanné pour identification. [color=RED]Aucune exception[/color].,Ma [color=CRIMSON]figyelni fogom a munkádat[/color]. Minden utast azonosító szkennelésnek kell alávetni. [color=RED]Nincs kivétel[/color].,Saya akan [color=CRIMSON]memantau pekerjaan kamu[/color] hari ini. Setiap pelancong harus dipindai identitasnya. [color=RED]Tidak ada pengecualian[/color].,[color=CRIMSON]Monitorerò il tuo lavoro[/color] oggi. Ogni viaggiatore deve essere sottoposto a scansione d'identità. [color=RED]Nessuna eccezione[/color].,Ik zal [color=CRIMSON]je werk vandaag monitoren[/color]. Elke reiziger moet een identiteitsscan ondergaan. [color=RED]Geen uitzonderingen[/color].,Jeg vil [color=CRIMSON]overvåke arbeidet ditt[/color] i dag. Hver reisende må identitetsskannes. [color=RED]Ingen unntak[/color].,Będę [color=CRIMSON]monitorować twoją pracę[/color] dzisiaj. Każdy podróżny musi przejść skan tożsamości. [color=RED]Bez wyjątków[/color].,Estarei [color=CRIMSON]monitorando seu trabalho[/color] hoje. Cada viajante deve ser escaneado por identidade. [color=RED]Sem exceções[/color].,Îți voi [color=CRIMSON]monitoriza munca[/color] astăzi. Fiecare călător trebuie scanat pentru identitate. [color=RED]Fără excepții[/color].,Dnes budem [color=CRIMSON]monitorovať tvoju prácu[/color]. Každý cestujúci musí byť identifikačne skenovaný. [color=RED]Žiadne výnimky[/color].,Jag kommer att [color=CRIMSON]övervaka ditt arbete[/color] idag. Varje resenär måste identitetsskannas. [color=RED]Inga undantag[/color].,Bugün [color=CRIMSON]çalışmanı izleyeceğim[/color]. Her yolcu kimlik taramasından geçmeli. [color=RED]İstisna yok[/color].,Tôi sẽ [color=CRIMSON]giám sát công việc của bạn[/color] hôm nay. Mọi du khách đều phải được quét nhận dạng. [color=RED]Không có ngoại lệ[/color].
